,created_at,kind,userid,playlist.artwork_url,playlist.created_at,playlist.duration,playlist.id,playlist.kind,playlist.last_modified,playlist.likes_count,playlist.managed_by_feeds,playlist.permalink,playlist.permalink_url,playlist.public,playlist.reposts_count,playlist.secret_token,playlist.sharing,playlist.title,playlist.track_count,playlist.uri,playlist.user_id,playlist.set_type,playlist.is_album,playlist.published_at,playlist.release_date,playlist.display_date,playlist.user.avatar_url,playlist.user.first_name,playlist.user.followers_count,playlist.user.full_name,playlist.user.id,playlist.user.kind,playlist.user.last_modified,playlist.user.last_name,playlist.user.permalink,playlist.user.permalink_url,playlist.user.uri,playlist.user.urn,playlist.user.username,playlist.user.verified,playlist.user.city,playlist.user.country_code,playlist.user.badges.pro,playlist.user.badges.pro_unlimited,playlist.user.badges.verified,playlist.user.station_urn,playlist.user.station_permalink
1165,2018-09-25T12:06:50Z,like,889,https://i1.sndcdn.com/artworks-000410216685-h7zsnw-large.jpg,2018-09-24T15:09:23Z,343148,609760452,playlist,2018-09-30T19:51:45Z,26,False,smp-soma-records-sample-pack-pt-1,https://soundcloud.com/samplemagic/sets/smp-soma-records-sample-pack-pt-1,True,7,,public,SMP: Soma Records Sample Pack PT 1 - OUT NOW,3,https://api.soundcloud.com/playlists/609760452,327429,,False,2018-09-25T08:02:32Z,2018-09-25T00:00:00Z,2018-09-25T08:02:32Z,https://i1.sndcdn.com/avatars-000532906632-ympb6a-large.jpg,,3464,,327429,user,2019-12-06T23:11:25Z,,samplemagic,https://soundcloud.com/samplemagic,https://api.soundcloud.com/users/327429,soundcloud:users:327429,Sample Magic,False,London,,False,True,False,soundcloud:system-playlists:artist-stations:327429,artist-stations:327429
1166,2018-03-05T16:30:30Z,like,889,https://i1.sndcdn.com/artworks-000311372691-jhshum-large.jpg,2018-03-05T16:25:49Z,360312,464444334,playlist,2018-03-05T16:30:16Z,145,False,slam-constructivism-soma513d,https://soundcloud.com/slam_djs/sets/slam-constructivism-soma513d,True,29,,public,Constructivism EP (Soma513d),4,https://api.soundcloud.com/playlists/464444334,19090,,False,2018-03-05T16:25:49Z,2018-03-05T00:00:00Z,2018-03-05T16:25:49Z,https://i1.sndcdn.com/avatars-XQRupjVhSUEj26ds-GLxu9Q-large.jpg,,59424,,19090,user,2021-12-03T13:22:18Z,,slam_djs,https://soundcloud.com/slam_djs,https://api.soundcloud.com/users/19090,soundcloud:users:19090,Slam,True,Glasgow,,False,True,True,soundcloud:system-playlists:artist-stations:19090,artist-stations:19090
1167,2018-01-30T09:14:57Z,like,889,https://i1.sndcdn.com/artworks-000282720194-jr4rz2-large.jpg,2018-01-09T15:45:55Z,450390,418216907,playlist,2018-01-29T10:05:14Z,132,False,vertical-spectrum-rabbit-hole-ep-afr023,https://soundcloud.com/animal-farm/sets/vertical-spectrum-rabbit-hole-ep-afr023,True,21,,public,Vertical Spectrum - Rabbit Hole EP [AFR023],5,https://api.soundcloud.com/playlists/418216907,25563,ep,True,2018-01-16T13:37:32Z,2018-01-29T00:00:00Z,2018-01-16T13:37:32Z,https://i1.sndcdn.com/avatars-000033102022-4plxna-large.jpg,,11433,,25563,user,2022-02-07T21:06:24Z,,animal-farm,https://soundcloud.com/animal-farm,https://api.soundcloud.com/users/25563,soundcloud:users:25563,Animal Farm,False,Glasgow,GB,False,True,False,soundcloud:system-playlists:artist-stations:25563,artist-stations:25563
1168,2017-09-18T15:24:05Z,like,889,https://i1.sndcdn.com/artworks-000242590031-vaexhs-large.jpg,2017-09-14T12:19:24Z,1963179,352610868,playlist,2017-09-18T15:18:32Z,148,False,lars-huismann-juggernaut-ep-afr021,https://soundcloud.com/animal-farm/sets/lars-huismann-juggernaut-ep-afr021,True,27,,public,Lars Huismann - Juggernaut EP [AFR021] OUT NOW,5,https://api.soundcloud.com/playlists/352610868,25563,ep,True,2017-09-14T12:19:24Z,2017-09-18T00:00:00Z,2017-09-14T12:19:24Z,https://i1.sndcdn.com/avatars-000033102022-4plxna-large.jpg,,11433,,25563,user,2022-02-07T21:06:24Z,,animal-farm,https://soundcloud.com/animal-farm,https://api.soundcloud.com/users/25563,soundcloud:users:25563,Animal Farm,False,Glasgow,GB,False,True,False,soundcloud:system-playlists:artist-stations:25563,artist-stations:25563
1169,2017-08-22T21:27:22Z,like,889,https://i1.sndcdn.com/artworks-000237448268-8pm689-large.jpg,2017-08-08T16:48:34Z,1863484,343824508,playlist,2017-08-21T09:55:03Z,159,False,patrick-walker-ritual-ex-machina,https://soundcloud.com/animal-farm/sets/patrick-walker-ritual-ex-machina,True,26,,public,Patrick Walker - Ritual EX Machina [AFR020} out NOW,5,https://api.soundcloud.com/playlists/343824508,25563,ep,True,2017-08-08T16:48:34Z,2017-08-21T00:00:00Z,2017-08-08T16:48:34Z,https://i1.sndcdn.com/avatars-000033102022-4plxna-large.jpg,,11433,,25563,user,2022-02-07T21:06:24Z,,animal-farm,https://soundcloud.com/animal-farm,https://api.soundcloud.com/users/25563,soundcloud:users:25563,Animal Farm,False,Glasgow,GB,False,True,False,soundcloud:system-playlists:artist-stations:25563,artist-stations:25563
1170,2017-06-13T19:48:53Z,like,889,https://i1.sndcdn.com/artworks-000227429191-e95o95-large.jpg,2017-06-08T17:28:28Z,1480678,329176821,playlist,2017-06-13T19:47:59Z,188,False,michal-jablonski-sinister-mystery-ep-afr018,https://soundcloud.com/animal-farm/sets/michal-jablonski-sinister-mystery-ep-afr018,True,33,,public,Michal Jablonski - Sinister Mystery EP [AFR018] Buy via Bandcamp now!,4,https://api.soundcloud.com/playlists/329176821,25563,,False,2017-06-08T17:28:28Z,2017-06-12T00:00:00Z,2017-06-08T17:28:28Z,https://i1.sndcdn.com/avatars-000033102022-4plxna-large.jpg,,11433,,25563,user,2022-02-07T21:06:24Z,,animal-farm,https://soundcloud.com/animal-farm,https://api.soundcloud.com/users/25563,soundcloud:users:25563,Animal Farm,False,Glasgow,GB,False,True,False,soundcloud:system-playlists:artist-stations:25563,artist-stations:25563
1171,2017-06-12T12:07:29Z,like,889,https://i1.sndcdn.com/artworks-000227592044-mrcf4z-large.jpg,2017-06-09T10:58:59Z,14038500,329358264,playlist,2017-06-09T11:14:49Z,461,False,boiler-room-glasgow-soma-25,https://soundcloud.com/platform/sets/boiler-room-glasgow-soma-25,True,87,,public,Boiler Room Glasgow: Soma Records 25 Year Anniversary,4,https://api.soundcloud.com/playlists/329358264,752705,,False,2017-06-09T11:14:49Z,2017-06-09T00:00:00Z,2017-06-09T11:14:49Z,https://i1.sndcdn.com/avatars-dg8DTxkybhLjzjo7-yyV0Og-large.jpg,www.boilerroom.tv,956742,www.boilerroom.tv,752705,user,2022-02-07T14:26:27Z,,platform,https://soundcloud.com/platform,https://api.soundcloud.com/users/752705,soundcloud:users:752705,Boiler Room,True,London,,False,True,True,soundcloud:system-playlists:artist-stations:752705,artist-stations:752705
1172,2017-05-17T08:54:45Z,like,889,https://i1.sndcdn.com/artworks-000222809013-89sln1-large.jpg,2017-05-16T13:28:17Z,425808,323486589,playlist,2017-05-16T13:29:52Z,129,False,lithium-soma487,https://soundcloud.com/markhenningmusic/sets/lithium-soma487,True,27,,public,Lithium (Soma487),3,https://api.soundcloud.com/playlists/323486589,7012,,False,2017-05-16T13:28:17Z,2017-05-16T00:00:00Z,2017-05-16T13:28:17Z,https://i1.sndcdn.com/avatars-000160992637-4uw3bb-large.jpg,,30212,,7012,user,2020-11-22T13:43:52Z,,markhenningmusic,https://soundcloud.com/markhenningmusic,https://api.soundcloud.com/users/7012,soundcloud:users:7012,Mark Henning,True,,,False,False,True,soundcloud:system-playlists:artist-stations:7012,artist-stations:7012
1173,2017-05-10T21:40:44Z,like,889,https://i1.sndcdn.com/artworks-000221991674-x2endn-large.jpg,2017-05-10T21:35:33Z,1134523,322096535,playlist,2017-05-15T10:03:06Z,219,False,svarog-midgard-afr017,https://soundcloud.com/animal-farm/sets/svarog-midgard-afr017,True,47,,public,Svarog - Midgard [AFR017] - OUT NOW VIA BANDCAMP,3,https://api.soundcloud.com/playlists/322096535,25563,ep,True,2017-05-10T21:35:33Z,2017-05-15T00:00:00Z,2017-05-10T21:35:33Z,https://i1.sndcdn.com/avatars-000033102022-4plxna-large.jpg,,11433,,25563,user,2022-02-07T21:06:24Z,,animal-farm,https://soundcloud.com/animal-farm,https://api.soundcloud.com/users/25563,soundcloud:users:25563,Animal Farm,False,Glasgow,GB,False,True,False,soundcloud:system-playlists:artist-stations:25563,artist-stations:25563
1174,2017-05-02T13:29:15Z,like,889,https://i1.sndcdn.com/artworks-000217621420-p42k0u-large.jpg,2017-04-13T14:19:09Z,1860977,315213296,playlist,2017-04-18T12:38:19Z,126,False,koichi-we-the-people-inc-post-sciptum-remix-afr016,https://soundcloud.com/animal-farm/sets/koichi-we-the-people-inc-post-sciptum-remix-afr016,True,17,,public,Koichi - We The People (Inc Post Sciptum Remix) [AFR016],5,https://api.soundcloud.com/playlists/315213296,25563,ep,True,2017-04-13T14:19:09Z,2017-04-17T00:00:00Z,2017-04-13T14:19:09Z,https://i1.sndcdn.com/avatars-000033102022-4plxna-large.jpg,,11433,,25563,user,2022-02-07T21:06:24Z,,animal-farm,https://soundcloud.com/animal-farm,https://api.soundcloud.com/users/25563,soundcloud:users:25563,Animal Farm,False,Glasgow,GB,False,True,False,soundcloud:system-playlists:artist-stations:25563,artist-stations:25563
1175,2017-04-14T10:43:54Z,like,889,https://i1.sndcdn.com/artworks-000217762531-9osfta-large.jpg,2017-04-14T10:42:41Z,1801063,315434318,playlist,2017-08-18T09:11:44Z,478,False,soma25-box-set-somalp113,https://soundcloud.com/soma/sets/soma25-box-set-somalp113,True,124,,public,#Soma25 Box Set - SomaLP113,20,https://api.soundcloud.com/playlists/315434318,889,,False,2017-04-14T10:42:41Z,2017-04-14T00:00:00Z,2017-04-14T10:42:41Z,https://i1.sndcdn.com/avatars-000333710807-ubh5lh-large.jpg,,190683,,889,user,2022-02-16T11:09:11Z,,soma,https://soundcloud.com/soma,https://api.soundcloud.com/users/889,soundcloud:users:889,Soma Records,True,Glasgow,GB,False,True,True,soundcloud:system-playlists:artist-stations:889,artist-stations:889
1176,2017-02-15T10:54:05Z,like,889,https://i1.sndcdn.com/artworks-000207566064-4l9ghk-large.jpg,2017-02-13T13:12:11Z,180156,299705855,playlist,2017-02-13T13:16:39Z,182,False,dense-pika-cartoon-heart-slam,https://soundcloud.com/slam_djs/sets/dense-pika-cartoon-heart-slam,True,46,,public,Dense & Pika - Cartoon Heart (Slam Remixes) - Kneaded Pains,2,https://api.soundcloud.com/playlists/299705855,19090,,False,2017-02-13T13:12:11Z,2017-02-13T00:00:00Z,2017-02-13T13:12:11Z,https://i1.sndcdn.com/avatars-XQRupjVhSUEj26ds-GLxu9Q-large.jpg,,59424,,19090,user,2021-12-03T13:22:18Z,,slam_djs,https://soundcloud.com/slam_djs,https://api.soundcloud.com/users/19090,soundcloud:users:19090,Slam,True,Glasgow,,False,True,True,soundcloud:system-playlists:artist-stations:19090,artist-stations:19090
1177,2017-01-27T14:23:13Z,like,889,https://i1.sndcdn.com/artworks-000205006106-wgn6yn-large.jpg,2017-01-27T14:20:03Z,360312,295210328,playlist,2017-01-27T14:22:20Z,124,False,prospector-ep-soma-477d,https://soundcloud.com/slam_djs/sets/prospector-ep-soma-477d,True,29,,public,Prospector EP (Soma 477d),4,https://api.soundcloud.com/playlists/295210328,19090,,False,2017-01-27T14:20:03Z,2017-01-23T00:00:00Z,2017-01-27T14:20:03Z,https://i1.sndcdn.com/avatars-XQRupjVhSUEj26ds-GLxu9Q-large.jpg,,59424,,19090,user,2021-12-03T13:22:18Z,,slam_djs,https://soundcloud.com/slam_djs,https://api.soundcloud.com/users/19090,soundcloud:users:19090,Slam,True,Glasgow,,False,True,True,soundcloud:system-playlists:artist-stations:19090,artist-stations:19090
1178,2017-01-24T10:10:55Z,like,889,https://i1.sndcdn.com/artworks-000199137755-rwhj81-large.jpg,2016-12-19T12:31:55Z,606143,284655253,playlist,2017-02-23T10:09:58Z,121,False,soma478-samples,https://soundcloud.com/markhenningmusic/sets/soma478-samples,True,18,,public,Expander Six (Soma478),4,https://api.soundcloud.com/playlists/284655253,7012,ep,True,2016-12-19T12:31:55Z,2017-01-20T00:00:00Z,2016-12-19T12:31:55Z,https://i1.sndcdn.com/avatars-000160992637-4uw3bb-large.jpg,,30212,,7012,user,2020-11-22T13:43:52Z,,markhenningmusic,https://soundcloud.com/markhenningmusic,https://api.soundcloud.com/users/7012,soundcloud:users:7012,Mark Henning,True,,,False,False,True,soundcloud:system-playlists:artist-stations:7012,artist-stations:7012
1179,2016-10-24T09:28:36Z,like,889,https://i1.sndcdn.com/artworks-000190029089-pbk4fe-large.jpg,2016-10-21T16:35:01Z,3714378,269258951,playlist,2016-10-26T13:49:26Z,674,False,slam-machine-cut-noise,https://soundcloud.com/thump/sets/slam-machine-cut-noise,True,170,,public,Slam - Machine Cut Noise,11,https://api.soundcloud.com/playlists/269258951,40410772,,False,2016-10-21T16:35:01Z,2016-10-27T00:00:00Z,2016-10-21T16:35:01Z,https://i1.sndcdn.com/avatars-000305731944-ojjbwu-large.jpg,,212791,,40410772,user,2020-11-18T18:01:56Z,,thump,https://soundcloud.com/thump,https://api.soundcloud.com/users/40410772,soundcloud:users:40410772,THUMP,True,New York,US,False,False,True,soundcloud:system-playlists:artist-stations:40410772,artist-stations:40410772
1180,2016-10-11T09:15:15Z,like,889,https://i1.sndcdn.com/artworks-000187552165-t7liya-large.jpg,2016-10-10T15:10:14Z,270234,266223816,playlist,2016-10-10T15:12:20Z,136,False,ecclesiastic-ep-soma-470d,https://soundcloud.com/slam_djs/sets/ecclesiastic-ep-soma-470d,True,40,,public,Ecclesiastic EP (Soma 470d),3,https://api.soundcloud.com/playlists/266223816,19090,,False,2016-10-10T15:10:14Z,2016-10-10T00:00:00Z,2016-10-10T15:10:14Z,https://i1.sndcdn.com/avatars-XQRupjVhSUEj26ds-GLxu9Q-large.jpg,,59424,,19090,user,2021-12-03T13:22:18Z,,slam_djs,https://soundcloud.com/slam_djs,https://api.soundcloud.com/users/19090,soundcloud:users:19090,Slam,True,Glasgow,,False,True,True,soundcloud:system-playlists:artist-stations:19090,artist-stations:19090
1181,2016-09-08T07:19:46Z,like,889,https://i1.sndcdn.com/artworks-000207901291-fztape-large.jpg,2016-09-08T07:19:22Z,1256531177,257428006,playlist,2022-02-18T10:57:58Z,1709,False,slam-radio,https://soundcloud.com/slam_djs/sets/slam-radio,True,176,,public,Slam Radio,278,https://api.soundcloud.com/playlists/257428006,19090,,False,2016-09-08T07:19:22Z,,2016-09-08T07:19:22Z,https://i1.sndcdn.com/avatars-XQRupjVhSUEj26ds-GLxu9Q-large.jpg,,59424,,19090,user,2021-12-03T13:22:18Z,,slam_djs,https://soundcloud.com/slam_djs,https://api.soundcloud.com/users/19090,soundcloud:users:19090,Slam,True,Glasgow,,False,True,True,soundcloud:system-playlists:artist-stations:19090,artist-stations:19090
1182,2016-07-30T14:55:58Z,like,889,https://i1.sndcdn.com/artworks-000173918891-nu90pu-large.jpg,2016-07-29T19:41:28Z,515677,245746423,playlist,2016-08-01T14:10:24Z,239,False,jaguar-ep-soma473-samples,https://soundcloud.com/markhenningmusic/sets/jaguar-ep-soma473-samples,True,56,,public,Jaguar EP (Soma473) Samples,4,https://api.soundcloud.com/playlists/245746423,7012,ep,True,2016-07-29T19:55:56Z,2016-07-29T00:00:00Z,2016-07-29T19:55:56Z,https://i1.sndcdn.com/avatars-000160992637-4uw3bb-large.jpg,,30212,,7012,user,2020-11-22T13:43:52Z,,markhenningmusic,https://soundcloud.com/markhenningmusic,https://api.soundcloud.com/users/7012,soundcloud:users:7012,Mark Henning,True,,,False,False,True,soundcloud:system-playlists:artist-stations:7012,artist-stations:7012
1183,2016-04-05T15:47:12Z,like,889,https://i1.sndcdn.com/artworks-000156530373-ih0ywg-large.jpg,2016-04-05T10:20:58Z,1453010,212813524,playlist,2016-04-12T21:28:15Z,202,False,alderaan-epicentre-inc-setaoc-mass-remix-afr009,https://soundcloud.com/animal-farm/sets/alderaan-epicentre-inc-setaoc-mass-remix-afr009,True,35,,public,Alderaan - Epicentre [inc Setaoc Mass Remix] [AFR009],4,https://api.soundcloud.com/playlists/212813524,25563,,False,,2016-04-05T00:00:00Z,2016-04-05T10:20:58Z,https://i1.sndcdn.com/avatars-000033102022-4plxna-large.jpg,,11433,,25563,user,2022-02-07T21:06:24Z,,animal-farm,https://soundcloud.com/animal-farm,https://api.soundcloud.com/users/25563,soundcloud:users:25563,Animal Farm,False,Glasgow,GB,False,True,False,soundcloud:system-playlists:artist-stations:25563,artist-stations:25563
1184,2015-11-20T10:26:33Z,like,889,https://i1.sndcdn.com/artworks-000173876829-wobzdd-large.jpg,2015-11-20T10:17:00Z,810702,167221514,playlist,2016-07-29T14:27:13Z,341,False,ben-klock-one-ostgutlp03,https://soundcloud.com/ostgutton-official/sets/ben-klock-one-ostgutlp03,True,63,,public,Ben Klock | One | ostgutlp03,9,https://api.soundcloud.com/playlists/167221514,1690295,album,True,,2009-03-23T00:00:00Z,2015-11-20T10:17:00Z,https://i1.sndcdn.com/avatars-000012645524-6sro9y-large.jpg,Ostgut,114163,Ostgut Ton,1690295,user,2021-11-26T08:14:42Z,Ton,ostgutton-official,https://soundcloud.com/ostgutton-official,https://api.soundcloud.com/users/1690295,soundcloud:users:1690295,Ostgut Ton | A-TON | unterton,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:1690295,artist-stations:1690295
1185,2015-08-24T11:48:47Z,like,889,https://i1.sndcdn.com/artworks-000127329045-mm5e2s-large.jpg,2015-08-24T11:48:33Z,240348,137798140,playlist,2015-10-13T15:17:52Z,351,False,dax-j-sonic-drones-ep,https://soundcloud.com/soma/sets/dax-j-sonic-drones-ep,True,72,,public,Dax J - Sonic Drones Ep (Soma 438d),4,https://api.soundcloud.com/playlists/137798140,889,ep,True,,2015-08-24T00:00:00Z,2015-08-24T11:48:33Z,https://i1.sndcdn.com/avatars-000333710807-ubh5lh-large.jpg,,190683,,889,user,2022-02-16T11:09:11Z,,soma,https://soundcloud.com/soma,https://api.soundcloud.com/users/889,soundcloud:users:889,Soma Records,True,Glasgow,GB,False,True,True,soundcloud:system-playlists:artist-stations:889,artist-stations:889
1186,2015-05-27T11:18:45Z,like,889,https://i1.sndcdn.com/artworks-000118135108-845x4v-large.jpg,2015-05-25T19:43:25Z,7756323,110976606,playlist,2015-05-27T09:45:06Z,79,False,cadenza-podcast-170-mark,https://soundcloud.com/cadenzamusic/sets/cadenza-podcast-170-mark,True,16,,public,Cadenza Podcast | 170 - Mark Henning,2,https://api.soundcloud.com/playlists/110976606,367906,,False,,,2015-05-25T19:43:25Z,https://i1.sndcdn.com/avatars-000276968969-qcxhlf-large.jpg,,103692,,367906,user,2021-12-20T11:57:24Z,,cadenzamusic,https://soundcloud.com/cadenzamusic,https://api.soundcloud.com/users/367906,soundcloud:users:367906,Cadenza  Music,False,Lausanne,CH,False,True,False,soundcloud:system-playlists:artist-stations:367906,artist-stations:367906
1187,2015-05-22T08:50:40Z,like,889,https://i1.sndcdn.com/artworks-000117639830-04hqmc-large.jpg,2015-05-22T07:15:02Z,527013,109948406,playlist,2015-05-22T07:21:43Z,235,False,mark-henning-joyride-ep-soma-records,https://soundcloud.com/markhenningmusic/sets/mark-henning-joyride-ep-soma-records,True,54,,public,Mark Henning - Joyride EP (Soma Records),4,https://api.soundcloud.com/playlists/109948406,7012,ep,True,,,2015-05-22T07:15:02Z,https://i1.sndcdn.com/avatars-000160992637-4uw3bb-large.jpg,,30212,,7012,user,2020-11-22T13:43:52Z,,markhenningmusic,https://soundcloud.com/markhenningmusic,https://api.soundcloud.com/users/7012,soundcloud:users:7012,Mark Henning,True,,,False,False,True,soundcloud:system-playlists:artist-stations:7012,artist-stations:7012
1188,2015-04-29T14:18:09Z,like,889,https://i1.sndcdn.com/artworks-000110215520-aphhjc-large.jpg,2015-03-16T16:10:55Z,907759,89935704,playlist,2015-10-13T15:09:54Z,132,False,petrichor-state-function-ep-soma-records,https://soundcloud.com/petrichorsounds/sets/petrichor-state-function-ep-soma-records,True,26,,public,Petrichor - State Function EP [Soma Records],2,https://api.soundcloud.com/playlists/89935704,33654,ep,True,,2015-04-13T00:00:00Z,2015-03-16T16:10:55Z,https://i1.sndcdn.com/avatars-000100887096-z31joh-large.jpg,Simon,3333,Simon Stokes,33654,user,2017-01-12T11:35:31Z,Stokes,petrichorsounds,https://soundcloud.com/petrichorsounds,https://api.soundcloud.com/users/33654,soundcloud:users:33654,Petrichor,False,"Glasgow, Scotland",,False,False,False,soundcloud:system-playlists:artist-stations:33654,artist-stations:33654
1189,2015-04-27T12:41:44Z,like,889,https://i1.sndcdn.com/artworks-000114466782-is459t-large.jpg,2015-04-24T13:04:36Z,948490,101323558,playlist,2015-10-13T15:12:05Z,204,False,soma-425-slam-len-faki-remixes,https://soundcloud.com/lenfaki/sets/soma-425-slam-len-faki-remixes,True,38,,public,Soma 425 - Slam - Len Faki Remixes,2,https://api.soundcloud.com/playlists/101323558,75132753,ep,True,,2015-04-27T00:00:00Z,2015-04-24T13:04:36Z,https://i1.sndcdn.com/avatars-4QCxd1xPz8GBSPP4-6zSR6g-large.jpg,Len,146119,Len Faki,75132753,user,2020-11-19T16:16:12Z,Faki,lenfaki,https://soundcloud.com/lenfaki,https://api.soundcloud.com/users/75132753,soundcloud:users:75132753,Len Faki - Official,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:75132753,artist-stations:75132753
1190,2015-02-11T11:54:57Z,like,889,https://i1.sndcdn.com/artworks-000106338409-o129o1-large.jpg,2015-02-06T17:16:37Z,7227374,78637141,playlist,2015-02-11T10:21:23Z,191,False,cadenza-podcast-155-slam,https://soundcloud.com/cadenzamusic/sets/cadenza-podcast-155-slam,True,53,,public,Cadenza Podcast | 155 - Slam,2,https://api.soundcloud.com/playlists/78637141,367906,,False,,,2015-02-06T17:16:37Z,https://i1.sndcdn.com/avatars-000276968969-qcxhlf-large.jpg,,103692,,367906,user,2021-12-20T11:57:24Z,,cadenzamusic,https://soundcloud.com/cadenzamusic,https://api.soundcloud.com/users/367906,soundcloud:users:367906,Cadenza  Music,False,Lausanne,CH,False,True,False,soundcloud:system-playlists:artist-stations:367906,artist-stations:367906
1191,2014-07-31T04:34:34Z,like,889,https://i1.sndcdn.com/artworks-000084886982-8t7vz0-large.jpg,2014-07-11T14:06:38Z,3240400,43145583,playlist,2014-07-11T14:08:08Z,90,False,ra-exchange-ex-207-slam,https://soundcloud.com/soma/sets/ra-exchange-ex-207-slam,True,21,,public,RA:Exchange - EX.207 Slam,1,https://api.soundcloud.com/playlists/43145583,889,,False,,,2014-07-11T14:06:38Z,https://i1.sndcdn.com/avatars-000333710807-ubh5lh-large.jpg,,190683,,889,user,2022-02-16T11:09:11Z,,soma,https://soundcloud.com/soma,https://api.soundcloud.com/users/889,soundcloud:users:889,Soma Records,True,Glasgow,GB,False,True,True,soundcloud:system-playlists:artist-stations:889,artist-stations:889
1192,2014-03-05T10:21:11Z,like,889,https://i1.sndcdn.com/artworks-000072448246-qc7bp9-large.jpg,2014-03-03T12:08:32Z,976938,25380022,playlist,2015-10-13T14:47:44Z,350,False,slam-cadence-para019,https://soundcloud.com/slam_djs/sets/slam-cadence-para019,True,77,,public,Slam - Cadence [PARA019],2,https://api.soundcloud.com/playlists/25380022,19090,ep,True,,2014-03-17T00:00:00Z,2014-03-03T12:08:32Z,https://i1.sndcdn.com/avatars-XQRupjVhSUEj26ds-GLxu9Q-large.jpg,,59424,,19090,user,2021-12-03T13:22:18Z,,slam_djs,https://soundcloud.com/slam_djs,https://api.soundcloud.com/users/19090,soundcloud:users:19090,Slam,True,Glasgow,,False,True,True,soundcloud:system-playlists:artist-stations:19090,artist-stations:19090
1193,2014-01-21T10:39:14Z,like,889,https://i1.sndcdn.com/artworks-000034941897-ci8szh-large.jpg,2012-11-26T12:06:03Z,360206,2815025,playlist,2015-10-13T14:17:26Z,20,False,mark-reeve-phobia-fear-soma,https://soundcloud.com/soma/sets/mark-reeve-phobia-fear-soma,True,1,,public,Mark Reeve - Phobia/Fear (Soma 354d),2,https://api.soundcloud.com/playlists/2815025,889,ep,True,,2012-11-26T00:00:00Z,2012-11-26T12:06:03Z,https://i1.sndcdn.com/avatars-000333710807-ubh5lh-large.jpg,,190683,,889,user,2022-02-16T11:09:11Z,,soma,https://soundcloud.com/soma,https://api.soundcloud.com/users/889,soundcloud:users:889,Soma Records,True,Glasgow,GB,False,True,True,soundcloud:system-playlists:artist-stations:889,artist-stations:889
1194,2013-01-24T15:27:30Z,like,889,https://i1.sndcdn.com/artworks-AyILsy2OeuCjGYtE-TbwIew-large.jpg,2012-10-04T15:54:26Z,1291542710,2567908,playlist,2022-02-18T11:23:58Z,3725,False,slam-radio,https://soundcloud.com/soma/sets/slam-radio,True,466,,public,Slam Radio,287,https://api.soundcloud.com/playlists/2567908,889,,False,,,2012-10-04T15:54:26Z,https://i1.sndcdn.com/avatars-000333710807-ubh5lh-large.jpg,,190683,,889,user,2022-02-16T11:09:11Z,,soma,https://soundcloud.com/soma,https://api.soundcloud.com/users/889,soundcloud:users:889,Soma Records,True,Glasgow,GB,False,True,True,soundcloud:system-playlists:artist-stations:889,artist-stations:889
1195,2016-04-03T13:05:30Z,like,895,,2015-02-02T22:45:10Z,1437074,77549533,playlist,2015-04-07T13:30:33Z,730,False,todd-terje-alfonso-muskedunder,https://soundcloud.com/toddterje/sets/todd-terje-alfonso-muskedunder,True,127,,public,TODD TERJE - Alfonso Muskedunder Remixed,4,https://api.soundcloud.com/playlists/77549533,48903,,False,,,2015-02-02T22:45:10Z,https://i1.sndcdn.com/avatars-000030468584-egyp2b-large.jpg,Terje,233229,Terje Olsen,48903,user,2020-11-19T16:27:29Z,Olsen,toddterje,https://soundcloud.com/toddterje,https://api.soundcloud.com/users/48903,soundcloud:users:48903,toddterje,True,Oslo,NO,False,False,True,soundcloud:system-playlists:artist-stations:48903,artist-stations:48903
1196,2014-02-04T12:32:14Z,like,895,https://i1.sndcdn.com/artworks-000330122616-wi84de-large.jpg,2012-02-09T11:40:18Z,1814815325,1603441,playlist,2020-10-21T09:41:43Z,3550,False,adam-beyer-presents-drumcode,https://soundcloud.com/drumcoderadio/sets/adam-beyer-presents-drumcode,True,528,,public,Adam Beyer presents Drumcode Radio Live,353,https://api.soundcloud.com/playlists/1603441,11716017,,False,,,2012-02-09T11:40:18Z,https://i1.sndcdn.com/avatars-n3JDc2QCOViqYaWn-vjdZjA-large.jpg,,93223,,11716017,user,2020-11-23T14:22:02Z,,drumcoderadio,https://soundcloud.com/drumcoderadio,https://api.soundcloud.com/users/11716017,soundcloud:users:11716017,Drumcode Radio Live,True,England,,False,False,True,soundcloud:system-playlists:artist-stations:11716017,artist-stations:11716017
1197,2013-11-24T21:03:09Z,like,895,https://i1.sndcdn.com/artworks-n3JDc2QCOViqYaWn-vjdZjA-large.jpg,2013-08-08T13:28:57Z,1806638005,8751394,playlist,2022-02-22T11:41:44Z,9638,False,drumcode-radio-live,https://soundcloud.com/adambeyer/sets/drumcode-radio-live,True,1582,,public,Adam Beyer Presents Drumcode Radio Live,445,https://api.soundcloud.com/playlists/8751394,203,,False,,,2013-08-08T13:28:57Z,https://i1.sndcdn.com/avatars-uqq3lzLJbNrfG8re-7ziFRg-large.jpg,Adam,513038,Adam Beyer,203,user,2021-09-29T22:12:23Z,Beyer,adambeyer,https://soundcloud.com/adambeyer,https://api.soundcloud.com/users/203,soundcloud:users:203,adambeyer,True,Stockholm,SE,False,True,True,soundcloud:system-playlists:artist-stations:203,artist-stations:203
